audio_path,sentence,lang
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000461_speed105.wav,"아, 해장국이나 먹자니까 이 시간에 뭔 운동이야",ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000049.wav,"그 내용과 한계는 법률로 정한다. Каковы же эти основные факты, которые лежат в основе правовых проблем на Корейском полуострове?",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18854919.mp3,А потом дальше может проходить работа такая.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_39969322.mp3,Действие атомной радиации.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37564164.mp3,У меня руки опустились уже на второй месяц работы.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000391_noise.wav,선비는 기침을 칵칵 해가면서 자리를 붙지 못하고 몸부림을 쳤다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_28167709.mp3,Здесь мы переменили лошадей.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000309.wav,나 하나만 가면 모든 것은 해결될 것입니다. Поддержка международного сообщества также имеет решающее значение для успеха этой работы.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000262_speed105.wav,출동하면 반은 이런 경우죠,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000223_speed095.wav,그는 한숨을 길게 쉬며 머리를 숙여 버렸습니다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000387_speed105.wav,내다보니까 언덕 아래 어떤 집에 불이 붙으며 사람들이 왔다갔다 야단이었습니다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_31178652.mp3,"Я поднимаюсь и некоторое время стою, прижавшись головой к стене.",ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000353.wav,그는 인우의 경우를 다시 청아와 영숙에게 갖다 대보았다. Говорить об этом мужу не надо и нельзя.,mixed
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000229.wav,"춘우가 제발 그런 말을 좀 물어주지 않았으면 좋겠다 하였다. Так как же, Фома Фомич?",mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000251_speed095.wav,그리고 머리를 숙이며 덕호의 시선을 피하였다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37140066.mp3,Мы всецело уважаем право каждой страны использовать ядерную энергию в мирных целях.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24986664.mp3,"Я твердо убежден, что мы все согласимся с настоятельной необходимостью положить конец такому положению.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_32252318.mp3,"Спи, мой мальчик, и не пугайся глупых снов.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000283_orig.wav,할멈은 올 가을에 새로한 이 무명저고리를 아까워서 입지 못하고 두었던 것이다.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_36980162.mp3,А там начинался фруктовый сад.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000107_noise.wav,우리들 사이에는 때때로 그의 천분을 생각하고 아깝게 여기는 한숨이 있었지만,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25224630.mp3,"Демократия — это то, чего они боятся больше всего.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000036_speed095.wav,원숭이도 나무에서 떨어진다,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_24546925.mp3,Он грустно осмотрелся; странным и ужасно чем-то чуждым показался ему деревенский вид.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000199_orig.wav,난 안 낄 거야.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20636320.mp3,Тема «Молодежь: диалог и взаимопонимание» полностью отвечает основополагающим принципам нашего общества.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000178_orig.wav,"이것 뿐으로도 상당한데, 게다가 이 예배당에는 피아노도 한 대 있었습니다.",ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_21638100.mp3,"Их вклад — это неотъемлемая часть национальных, региональных и международных усилий.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000142_speed095.wav,저리 안 가?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20536930.mp3,И я хочу подчеркнуть важное значение сегодняшнего обсуждения данного доклада.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_37548493.mp3,Или небо над нами мало голубое?!,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000048_noise.wav,도서관에서 만나자.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20188833.mp3,"Поэтому мы создали Высший совет по защите революции, политической реформы и демократического перехода.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000319_speed095.wav,그거야.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25114049.mp3,"Забирайте трудовую, без трудовой трудно трудоустроиться.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20541360.mp3,"Тем самым мы укрепляем универсальность Организации Объединенных Наций и ценности, закрепленные в ее Уставе.",ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000000_speed105.wav,춘우가 제발 그런 말을 좀 물어주지 않았으면 좋겠다 하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000263_noise.wav,아버지는 갑작스럽게 이와 같이 엄숙한 장면이 눈앞에 나타날 줄은 알지 못하였다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000420_noise.wav,여호와 하나님이 땅에 비를 내리지 아니하셨고 경작할 사람도 없었으므로,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26945063.mp3,Пользователь осуществляет рабочую деятельность на компьютере в облачном рабочем пространстве,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_30425659.mp3,попасть,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000538_noise.wav,이 여자는 사진에 없는데?,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000210.wav,"Все они смогли успешно добиться изменений, которые изначально казались недостижимой и безрассудной целью. 어쩌란 말이야!",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_26882345.mp3,Дискуссионных площадок имеется в изобилии.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38523293.mp3,Пришлось звать опытного доктора.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000110.wav,Подходили подкрепления. 석쇠에 얹힌 떡 두 개를 숭덩숭덩 썰어서 볼을 불룩거리며 또 곱배기 두 잔을 부었다,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000084_speed105.wav,자원봉사를 몰라도 너무 모른다는 생각이 들어.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20121920.mp3,"Учитывая характер последних, мы просто не можем оставить их без ответа.",ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_39782431.mp3,Я хотел бы начать наше рассмотрение этого пункта с нескольких вступительных слов.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000128_speed095.wav,좋았어요.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000320_speed095.wav,그들은 자기들의 농사하는 이치를 이렇게 꼭꼭 알아내는 것이 얼마나 감사하게 생각 되었는지 몰랐다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000241_speed105.wav,그는 한숨을 푹 쉬며 원소를 향하여 걸었다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000186_speed105.wav,네 힘을 여자들에게 쓰지 말며 왕들을 멸망시키는 일을 행치 말지어다,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000387.wav,"따라서 의사에게 보인 적이 없으니 무슨 병인지는 알 수 없으되 Чем производительнее устройство, тем быстрее удастся кодировать кадр изображения",mixed
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_20010969.mp3,Мексика является участником большинства договоров по правам человека и их соответствующих дополнительных протоколов.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000046_speed105.wav,신철이는 무슨 고리타분한 냄새를 후끈 맡으며 방으로 들어앉았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000016_noise.wav,벌써 한 달이 넘어가는 러시아의 우크라이나 침공은 대체 언제쯤 멈출까?,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_18922149.mp3,Наконец вышли Георгий и Ольга.,ru
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_19532005.mp3,Очень часто звучат наполненные религиозной ненавистью речи.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000246.wav,Благодарю посла Ван Цюня за это предложение. 난 안 낄 거야.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000446_speed095.wav,축하드려요.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_38070673.mp3,Они послужили основой для всех позднейших изданий хроники.,ru
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000141.wav,한곡리가 십 리쯤 남은 주막 근처까지 왔을 때였다. Тут оба приятеля заметили под фонарем в конце платформы седого почтенного джентльмена.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000492_orig.wav,부지런한 자의 경영은 풍부함에 이를 것이나 조급한 자는 궁핍함에 이를 따름이니라,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000477_orig.wav,더구나 화장하지 않은 그의 얼굴이 전등불빛에 불 그 레하니 타오른다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000209_noise.wav,갔다가 그저 오기가 안됐데그려.,ko
C:\Github\cstool\data\raw\cv_ru\clips\common_voice_ru_25149810.mp3,Неинфекционные заболевания предотвратимы.,ru
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000351_speed105.wav,부르고 나서 그의 곁으로 바싹 다가앉았다.,ko
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000015_noise.wav,늙어서도 후회할 일이 적어질 것이다.,ko
C:\Github\cstool\data\processed\codeswitch_eval\clips\cs_000435.wav,기억해. Заставляю себя поесть и иду на работу.,mixed
C:\Github\cstool\data\processed\ko_augmented\clips\ko_aug_000548_orig.wav,그 오라질 년이 밥을 죽이지.,ko
